time step,inexact,greedy,naive,resource
1107,5.6939400000000004,6.087859999999999,4.6210700000000005,28.0
1108,5.6939400000000004,6.087859999999999,4.6210700000000005,28.0
1109,5.6939400000000004,6.087859999999999,4.6210700000000005,28.0
1110,5.6939400000000004,6.087859999999999,4.6210700000000005,28.0
1111,5.6939400000000004,6.087859999999999,4.6210700000000005,28.0
1112,5.36373,5.75765,4.29086,28.0
1113,5.034160000000001,5.02484,4.29086,28.0
1114,4.955760000000001,5.02484,4.29086,28.0
1115,4.955760000000001,5.02484,4.29086,28.0
1116,4.955760000000001,5.02484,4.29086,28.0
1117,4.955760000000001,5.02484,4.29086,28.0
1118,4.955760000000001,5.02484,4.29086,28.0
1119,4.955760000000001,5.02484,4.29086,28.0
1120,4.955760000000001,5.02484,4.29086,28.0
1121,4.955760000000001,5.02484,4.29086,28.0
1122,4.955760000000001,5.02484,4.29086,28.0
1123,4.955760000000001,5.02484,4.29086,28.0
1124,4.955760000000001,5.02484,4.29086,28.0
1125,4.955760000000001,5.02484,4.29086,28.0
1126,4.955760000000001,5.02484,4.29086,28.0
1127,4.955760000000001,5.02484,4.29086,28.0
1128,4.955760000000001,4.6949,3.9609200000000007,28.0
1129,4.955760000000001,4.6949,3.9609200000000007,28.0
1130,4.955760000000001,4.6949,3.9609200000000007,28.0
1131,4.955760000000001,4.6949,3.9609200000000007,28.0
1132,4.625640000000001,4.3647800000000005,3.6308,28.0
1133,4.625640000000001,4.3647800000000005,3.6308,28.0
1134,4.625640000000001,4.3647800000000005,3.6308,28.0
1135,4.625640000000001,4.3647800000000005,3.6308,28.0
1136,4.625640000000001,4.3647800000000005,3.6308,28.0
1137,4.625640000000001,4.3647800000000005,3.6308,28.0
1138,4.625640000000001,4.3647800000000005,3.6308,28.0
1139,4.29107,4.3647800000000005,3.6308,28.0
1140,4.29107,4.3647800000000005,3.6308,28.0
1141,4.29107,4.3647800000000005,3.6308,28.0
1142,4.29107,4.3647800000000005,3.6308,28.0
1143,4.29107,4.3647800000000005,3.6308,28.0
1144,4.29107,4.3647800000000005,3.6308,28.0
1145,4.29107,4.3647800000000005,3.6308,28.0
1146,4.29107,4.3647800000000005,3.6308,28.0
1147,3.9614599999999998,4.03517,3.30119,28.0
1148,3.9614599999999998,3.3011899999999996,3.30119,28.0
1149,3.9614599999999998,3.3011899999999996,3.30119,28.0
1150,3.9614599999999998,3.3011899999999996,3.30119,28.0
1151,3.9614599999999998,3.3011899999999996,3.30119,28.0
1152,3.9614599999999998,3.3011899999999996,3.30119,8.0
1153,3.9614599999999998,3.3011899999999996,3.30119,8.0
1154,3.9614599999999998,3.3011899999999996,3.30119,8.0
1155,3.63173,2.97146,2.9714599999999995,8.0
1156,3.3014,2.97146,2.9714599999999995,8.0
1157,3.3014,2.97146,2.9714599999999995,8.0
1158,3.3014,2.97146,2.9714599999999995,8.0
1159,3.3014,2.97146,2.9714599999999995,8.0
1160,3.3014,2.97146,2.9714599999999995,8.0
1161,3.3014,2.97146,2.9714599999999995,8.0
1162,3.3014,2.97146,2.9714599999999995,8.0
1163,3.3014,2.97146,2.9714599999999995,8.0
1164,3.3014,2.97146,2.9714599999999995,8.0
1165,3.3014,2.97146,2.9714599999999995,8.0
1166,3.3014,2.97146,2.9714599999999995,8.0
1167,3.3014,2.97146,2.9714599999999995,8.0
1168,3.3014,2.97146,2.9714599999999995,8.0
1169,3.3014,2.97146,2.9714599999999995,8.0
1170,3.3014,2.97146,2.9714599999999995,8.0
1171,3.3014,2.97146,2.9714599999999995,8.0
1172,3.3014,2.97146,2.9714599999999995,8.0
1173,3.3014,2.97146,2.9714599999999995,8.0
1174,3.3014,2.97146,2.9714599999999995,8.0
1175,3.3014,2.97146,2.9714599999999995,8.0
1176,3.3014,2.97146,2.9714599999999995,8.0
1177,3.3014,2.97146,2.9714599999999995,8.0
1178,3.3014,2.97146,2.9714599999999995,8.0
1179,3.3014,2.97146,2.9714599999999995,8.0
1180,3.3014,2.97146,2.9714599999999995,8.0
1181,3.3014,2.97146,2.9714599999999995,8.0
1182,3.3014,2.97146,2.9714599999999995,8.0
1183,3.3014,2.97146,2.9714599999999995,8.0
1184,3.3014,2.97146,2.9714599999999995,8.0
1185,3.3014,2.97146,2.9714599999999995,8.0
1186,3.3014,2.97146,2.9714599999999995,8.0
1187,2.97112,2.64118,2.64118,8.0
1188,2.97112,2.64118,2.64118,8.0
1189,2.97112,2.64118,2.64118,8.0
1190,2.97112,2.64118,2.64118,8.0
1191,2.97112,2.31078,2.3107800000000003,8.0
1192,2.97112,1.98031,1.98031,8.0
1193,2.97112,1.98031,1.98031,8.0
1194,2.97112,1.98031,1.98031,8.0
1195,2.97112,1.98031,1.98031,8.0
1196,2.97112,1.98031,1.98031,8.0
1197,2.97112,1.98031,1.98031,8.0
1198,2.97112,1.98031,1.98031,8.0
1199,2.64073,1.64992,1.64992,8.0
1200,2.64073,1.64992,1.64992,8.0
1201,2.3108400000000002,1.32003,1.32003,8.0
1202,2.3108400000000002,1.32003,1.32003,8.0
1203,1.9808999999999999,1.32003,1.32003,8.0
1204,1.9808999999999999,1.32003,1.32003,8.0
1205,1.9808999999999999,1.32003,1.32003,8.0
1206,1.9808999999999999,1.32003,1.32003,8.0
1207,1.9808999999999999,1.32003,1.32003,8.0
1208,1.9808999999999999,1.32003,1.32003,8.0
1209,1.9808999999999999,1.32003,1.32003,8.0
1210,1.9808999999999999,1.32003,1.32003,8.0
1211,1.9808999999999999,1.32003,1.32003,8.0
1212,1.9808999999999999,1.32003,1.32003,0.5
1213,1.9808999999999999,1.32003,1.32003,0.5
1214,1.9808999999999999,1.32003,1.32003,0.5
1215,1.9808999999999999,1.32003,1.32003,0.5
1216,1.9808999999999999,1.32003,1.32003,0.5
1217,1.9808999999999999,1.32003,1.32003,0.5
1218,1.9808999999999999,1.32003,1.32003,0.5
1219,1.9808999999999999,1.32003,1.32003,0.5
1220,1.9808999999999999,1.32003,1.32003,0.5
1221,1.9808999999999999,1.32003,1.32003,0.5
1222,1.9808999999999999,1.32003,1.32003,0.5
1223,1.9808999999999999,1.32003,1.32003,0.5
1224,1.9808999999999999,1.32003,1.32003,0.5
1225,1.9808999999999999,1.32003,1.32003,0.5
1226,1.9808999999999999,1.32003,1.32003,0.5
1227,1.9808999999999999,1.32003,1.32003,0.5
1228,1.9808999999999999,1.32003,1.32003,0.5
1229,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1230,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1231,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1232,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1233,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1234,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1235,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1236,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1237,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1238,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1239,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1240,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1241,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1242,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1243,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1244,1.6507299999999998,0.9898599999999999,0.9898599999999999,0.5
1245,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1246,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1247,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1248,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1249,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1250,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1251,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1252,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1253,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1254,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1255,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1256,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1257,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1258,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1259,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1260,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1261,1.3202599999999998,0.9898599999999999,0.9898599999999999,0.5
1262,0.9898599999999999,0.9898599999999999,0.9898599999999999,0.5
1263,0.9898599999999999,0.9898599999999999,0.9898599999999999,0.5
1264,0.9898599999999999,0.9898599999999999,0.9898599999999999,0.5
1265,0.9898599999999999,0.9898599999999999,0.9898599999999999,0.5
1266,0.9898599999999999,0.9898599999999999,0.9898599999999999,0.5
1267,0.9898599999999999,0.9898599999999999,0.9898599999999999,0.5
1268,0.9898599999999999,0.9898599999999999,0.9898599999999999,0.5
1269,0.9898599999999999,0.9898599999999999,0.9898599999999999,0.5
1270,0.9898599999999999,0.9898599999999999,0.9898599999999999,0.5
1271,0.9898599999999999,0.9898599999999999,0.9898599999999999,0.5
1272,0.9898599999999999,0.9898599999999999,0.9898599999999999,-0.25
1273,0.9898599999999999,0.9898599999999999,0.9898599999999999,-0.25
1274,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1275,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1276,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1277,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1278,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1279,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1280,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1281,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1282,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1283,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1284,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1285,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1286,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1287,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1288,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1289,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1290,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1291,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1292,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1293,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1294,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1295,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1296,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1297,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1298,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1299,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1300,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1301,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1302,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1303,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1304,0.9898599999999999,0.6600799999999999,0.6600799999999999,-0.25
1305,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1306,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1307,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1308,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1309,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1310,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1311,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1312,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1313,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1314,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1315,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1316,0.6600799999999999,0.6600799999999999,0.6600799999999999,-0.25
1317,0.6600799999999999,0.33005,0.33005,-0.25
1318,0.6600799999999999,0.33005,0.33005,-0.25
1319,0.6600799999999999,0.33005,0.33005,-0.25
1320,0.6600799999999999,0.33005,0.33005,-0.25
1321,0.33003,0.0,0.0,-0.25
1322,0.33003,0.0,0.0,-0.25
1323,0.33003,0.0,0.0,-0.25
1324,0.33003,0.0,0.0,-0.25
1325,0.33003,0.0,0.0,-0.25
1326,0.33003,0.0,0.0,-0.25
1327,0.33003,0.0,0.0,-0.25
1328,0.33003,0.0,0.0,-0.25
1329,0.33003,0.0,0.0,-0.25
1330,0.33003,0.0,0.0,-0.25
1331,0.33003,0.0,0.0,-0.25
1332,0.33003,0.0,0.0,0.0
1333,0.33003,0.0,0.0,0.0
1334,0.33003,0.0,0.0,0.0
1335,0.33003,0.0,0.0,0.0
1336,0.33003,0.0,0.0,0.0
1337,0.33003,0.0,0.0,0.0
1338,0.33003,0.0,0.0,0.0
1339,0.33003,0.0,0.0,0.0
1340,0.33003,0.0,0.0,0.0
1341,0.33003,0.0,0.0,0.0
1342,0.33003,0.0,0.0,0.0
1343,0.0,0.0,0.0,0.0
1344,0.0,0.0,0.0,0.0
1345,0.0,0.0,0.0,0.0
1346,0.0,0.0,0.0,0.0
1347,0.0,0.0,0.0,0.0
1348,0.0,0.0,0.0,0.0
1349,0.0,0.0,0.0,0.0
1350,0.0,0.0,0.0,0.0
1351,0.0,0.0,0.0,0.0
1352,0.0,0.0,0.0,0.0
1353,0.0,0.0,0.0,0.0
1354,0.0,0.0,0.0,0.0
1355,0.0,0.0,0.0,0.0
1356,0.0,0.0,0.0,0.0
1357,0.0,0.0,0.0,0.0
1358,0.0,0.0,0.0,0.0
1359,0.0,0.0,0.0,0.0
1360,0.0,0.0,0.0,0.0
1361,0.0,0.0,0.0,0.0
1362,0.0,0.0,0.0,0.0
1363,0.0,0.0,0.0,0.0
1364,0.0,0.0,0.0,0.0
1365,0.0,0.0,0.0,0.0
1366,0.0,0.0,0.0,0.0
1367,0.0,0.0,0.0,0.0
1368,0.0,0.0,0.0,0.0
1369,0.0,0.0,0.0,0.0
1370,0.0,0.0,0.0,0.0
1371,0.0,0.0,0.0,0.0
1372,0.0,0.0,0.0,0.0
1373,0.0,0.0,0.0,0.0
1374,0.0,0.0,0.0,0.0
1375,0.0,0.0,0.0,0.0
1376,0.0,0.0,0.0,0.0
1377,0.0,0.0,0.0,0.0
1378,0.0,0.0,0.0,0.0
1379,0.0,0.0,0.0,0.0
1380,0.0,0.0,0.0,0.0
1381,0.0,0.0,0.0,0.0
1382,0.0,0.0,0.0,0.0
1383,0.0,0.0,0.0,0.0
1384,0.0,0.0,0.0,0.0
1385,0.0,0.0,0.0,0.0
1386,0.0,0.0,0.0,0.0
1387,0.0,0.0,0.0,0.0
1388,0.0,0.0,0.0,0.0
1389,0.0,0.0,0.0,0.0
1390,0.0,0.0,0.0,0.0
1391,0.0,0.0,0.0,0.0
1392,0.0,0.0,0.0,-0.25
1393,0.0,0.0,0.0,-0.25
1394,0.0,0.0,0.0,-0.25
1395,0.0,0.0,0.0,-0.25
1396,0.0,0.0,0.0,-0.25
1397,0.0,0.0,0.0,-0.25
1398,0.0,0.0,0.0,-0.25
1399,0.0,0.0,0.0,-0.25
1400,0.0,0.0,0.0,-0.25
1401,0.0,0.0,0.0,-0.25
1402,0.0,0.0,0.0,-0.25
1403,0.0,0.0,0.0,-0.25
1404,0.0,0.0,0.0,-0.25
1405,0.0,0.0,0.0,-0.25
1406,0.0,0.0,0.0,-0.25
1407,0.0,0.0,0.0,-0.25
1408,0.0,0.0,0.0,-0.25
1409,0.0,0.0,0.0,-0.25
1410,0.0,0.0,0.0,-0.25
1411,0.0,0.0,0.0,-0.25
1412,0.0,0.0,0.0,-0.25
1413,0.0,0.0,0.0,-0.25
1414,0.0,0.0,0.0,-0.25
1415,0.0,0.0,0.0,-0.25
1416,0.0,0.0,0.0,-0.25
1417,0.0,0.0,0.0,-0.25
1418,0.0,0.0,0.0,-0.25
1419,0.0,0.0,0.0,-0.25
1420,0.0,0.0,0.0,-0.25
1421,0.0,0.0,0.0,-0.25
1422,0.0,0.0,0.0,-0.25
1423,0.0,0.0,0.0,-0.25
1424,0.0,0.0,0.0,-0.25
1425,0.0,0.0,0.0,-0.25
1426,0.0,0.0,0.0,-0.25
1427,0.0,0.0,0.0,-0.25
1428,0.0,0.0,0.0,-0.25
1429,0.0,0.0,0.0,-0.25
1430,0.0,0.0,0.0,-0.25
1431,0.0,0.0,0.0,-0.25
1432,0.0,0.0,0.0,-0.25
1433,0.0,0.0,0.0,-0.25
1434,0.0,0.0,0.0,-0.25
1435,0.0,0.0,0.0,-0.25
1436,0.0,0.0,0.0,-0.25
1437,0.0,0.0,0.0,-0.25
1438,0.0,0.0,0.0,-0.25
1439,0.0,0.0,0.0,-0.25
